ppg_diff,home_adv,form_diff,attack_diff,defense_diff,clean_diff,fail_diff,elo_diff,exp_diff,league_diff,result,over25,btts
-0.216216216216216,-0.012499999999999956,-0.036666666666666625,-0.7999999999999998,-0.29999999999999993,0.19999999999999996,0.19999999999999998,0,0,0.0,0,0,0
0.9869565217391304,1.5326086956521738,0.38999999999999996,0.3999999999999999,-0.5,0.1,-0.3,0,6,0.0,0,1,1
1.0454545454545454,1.6363636363636362,0.4533333333333333,0.3999999999999999,-0.10000000000000009,0.10000000000000003,-0.1,0,0,0.0,1,1,1
-0.9749999999999999,-0.30000000000000004,-0.2866666666666666,0.0,1.1999999999999997,-0.1,-0.09999999999999998,0,-5,0.0,1,1,1
-0.3866396761133606,0.1578947368421053,0.1933333333333333,-0.6,0.20000000000000018,0.0,0.0,0,-12,0.0,1,0,0
-0.7537037037037035,-0.8055555555555556,-0.09666666666666668,-0.7999999999999999,-0.10000000000000009,-0.09999999999999998,0.2,0,-14,0.0,2,0,0
0.1558028616852145,0.436532507739938,-0.38,-0.6000000000000001,0.40000000000000013,0.0,0.29999999999999993,0,3,0.0,1,0,0
0.38235294117647056,1.2352941176470589,-0.18000000000000002,-0.30000000000000004,0.0,0.09999999999999998,0.09999999999999998,0,0,0.0,0,0,0
0.3181818181818179,0.6666666666666666,0.04333333333333328,-0.19999999999999996,-0.6000000000000001,0.19999999999999998,0.09999999999999998,0,0,0.0,1,0,0
0.34191176470588225,0.9485294117647056,0.09666666666666662,0.19999999999999996,-0.7,0.19999999999999998,-0.10000000000000003,0,2,0.0,1,0,1
-1.2,-0.9444444444444446,-0.06999999999999995,-0.6000000000000001,0.20000000000000007,0.09999999999999998,0.1,0,0,0.0,1,0,1
0.6164772727272727,1.2897727272727273,0.24333333333333332,0.30000000000000004,-0.7999999999999999,0.2,0.10000000000000003,0,12,0.0,0,1,0
0.324110671936759,1.035573122529644,0.55,1.1,-0.6,0.0,-0.39999999999999997,0,2,0.0,1,0,1
-0.26086956521739113,0.39130434782608714,0.11333333333333334,0.3999999999999999,0.29999999999999993,-0.09999999999999998,-0.3,0,0,0.0,0,1,1
-0.5,0.0,0.006666666666666599,-0.4,0.19999999999999996,0.19999999999999996,0.09999999999999998,0,0,0.0,2,0,0
-0.16554621848739504,0.48039215686274495,-0.0566666666666667,-0.09999999999999998,0.4,0.0,-0.10000000000000003,0,-1,0.0,2,0,0
0.34375,0.5,0.1600000000000001,0.19999999999999996,0.19999999999999996,0.09999999999999998,0.10000000000000003,0,0,0.0,0,0,0
-0.6334841628959276,0.07739938080495357,0.08333333333333326,0.40000000000000013,0.7,-0.29999999999999993,-0.3,0,-5,0.0,1,0,1
0.3508928571428571,0.3602941176470589,0.5100000000000001,0.5,-0.09999999999999998,0.2,-0.2,0,3,0.0,0,1,0
0.3913043478260869,0.3409090909090913,0.19000000000000006,0.40000000000000013,0.09999999999999998,-0.19999999999999996,0.0,0,0,0.0,1,0,1
0.5588235294117647,0.7058823529411765,0.11333333333333331,0.6000000000000001,0.10000000000000009,-0.2,-0.3,0,0,0.0,2,0,0
0.15625,0.1875,-0.18666666666666662,0.3,-0.40000000000000013,0.0,-0.19999999999999996,0,0,0.0,2,1,1
-0.2727272727272727,-0.6363636363636358,-0.07333333333333342,0.7,0.5,-0.3,0.0,0,0,0.0,2,0,0
-0.4696969696969695,-0.24264705882352944,-0.039999999999999925,-0.7999999999999999,-0.09999999999999998,0.19999999999999996,0.3,0,-1,0.0,2,0,0
0.5423076923076924,1.7038461538461538,0.3433333333333333,0.8,-1.4000000000000001,0.19999999999999998,-0.30000000000000004,0,12,0.0,0,1,0
-0.20888157894736836,0.35526315789473695,-0.47000000000000003,-1.1,-0.5000000000000001,0.10000000000000003,0.2,0,6,0.0,0,1,0
0.26151315789473695,0.6282894736842106,0.006666666666666682,-0.20000000000000007,-0.19999999999999996,0.0,0.0,0,6,0.0,0,0,0
-0.18181818181818177,-0.18181818181818177,-0.17000000000000004,-0.20000000000000007,0.6000000000000001,-0.2,-0.10000000000000003,0,0,0.0,0,0,0
-0.40625,0.4375,0.07333333333333339,0.10000000000000009,0.3999999999999999,0.0,-0.2,0,0,0.0,2,1,1
0.49999999999999967,0.18181818181818188,0.31333333333333346,0.40000000000000013,-1.0,0.39999999999999997,0.2,0,0,0.0,1,0,1
-0.426877470355731,0.13438735177865602,0.1333333333333333,-0.19999999999999996,-0.10000000000000009,0.09999999999999998,0.0,0,-2,0.0,0,0,0
0.16218487394957992,0.47058823529411775,0.06333333333333341,0.0,0.40000000000000013,-0.10000000000000003,-0.2,0,1,0.0,1,1,1
0.5618345618345619,0.8599439775910369,0.4266666666666667,1.0999999999999999,-0.20000000000000007,0.0,-0.4,0,4,0.0,0,0,0
0.3116554054054057,1.0,0.1499999999999999,0.19999999999999996,-0.30000000000000004,0.10000000000000003,-0.30000000000000004,0,5,0.0,0,0,0
-0.4619565217391304,-0.04130434782608683,-0.3500000000000001,-0.5,0.20000000000000018,0.09999999999999998,0.3,0,-6,0.0,1,1,1
-0.4420168067226893,-0.05147058823529438,-0.19,-0.30000000000000004,0.20000000000000007,-0.10000000000000003,0.0,0,-1,0.0,1,0,0
-0.15625,0.1875,0.026666666666666616,0.0,0.19999999999999996,0.1,0.0,0,0,0.0,2,0,0
0.29999999999999993,1.3499999999999999,0.18,0.8,-0.30000000000000004,0.0,-0.09999999999999998,0,0,0.0,0,1,0
0.33073593073593077,0.7569444444444444,0.4033333333333334,0.0,-0.5000000000000001,0.2,-0.09999999999999998,0,2,0.0,0,1,0
0.2777777777777777,0.8333333333333333,0.32333333333333336,0.8,-0.30000000000000004,0.09999999999999998,-0.29999999999999993,0,0,0.0,1,0,1
0.9037037037037035,1.251851851851852,-0.006666666666666599,0.5999999999999999,-0.30000000000000004,0.19999999999999998,-0.3,0,14,0.0,1,0,1
